acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category,set
-0.2233333333333333,0.878,0.5756666666666667,-14.5244,-6.8048,-4.1586,B,squat,medium,38
-0.2365,0.8605,0.6445000000000001,-18.622,4.0488,1.1464000000000003,B,squat,medium,38
-0.2896666666666667,0.9896666666666668,0.7626666666666667,17.7804,0.23160000000000008,-0.9634,B,squat,medium,38
-0.2375,0.933,0.7215,-3.5974000000000004,0.8779999999999999,2.0852,B,squat,medium,38
-0.22966666666666669,0.8176666666666668,0.6453333333333333,3.2683999999999997,-6.4388000000000005,2.1952,B,squat,medium,38
-0.20500000000000002,0.834,0.5700000000000001,13.987799999999998,6.9146,4.2316,B,squat,medium,38
-0.16766666666666666,0.69,0.437,23.8534,4.305,7.0852,B,squat,medium,38
-0.151,0.575,0.265,10.683,4.4148,2.939,B,squat,medium,38
-0.208,0.8483333333333333,0.3586666666666667,-0.8657999999999999,-2.4512,0.41479999999999995,B,squat,medium,38
-0.2005,0.847,0.392,2.1462000000000003,-3.4392000000000005,-0.9022,B,squat,medium,38
-0.20366666666666666,0.8616666666666667,0.4066666666666667,4.3294,-2.3782,0.30479999999999996,B,squat,medium,38
-0.199,0.8855,0.39349999999999996,4.9636,1.0121999999999995,0.5488000000000002,B,squat,medium,38
-0.19099999999999998,0.87,0.38533333333333336,8.5852,-0.9997999999999999,1.9514,B,squat,medium,38
-0.1945,0.786,0.2995,-1.2928,-4.4148,-1.7924,B,squat,medium,38
-0.156,0.5943333333333333,0.25566666666666665,-16.8412,-9.634400000000001,-5.9876,B,squat,medium,38
-0.2015,0.792,0.46799999999999997,-14.158599999999998,-10.9024,-4.0123999999999995,B,squat,medium,38
-0.23266666666666666,0.8696666666666667,0.5326666666666667,-13.9512,-3.5854,-1.5241999999999998,B,squat,medium,38
-0.20550000000000002,0.854,0.627,-20.9146,-7.7318,1.0608,B,squat,medium,38
-0.23033333333333336,0.8329999999999999,0.6576666666666667,3.4388000000000005,1.0002,-3.6099999999999994,B,squat,medium,38
-0.307,1.0394999999999999,0.7909999999999999,-4.7684,-25.3778,0.2927999999999997,B,squat,medium,38
-0.20766666666666667,0.871,0.7583333333333333,-10.3416,4.0852,-2.5976,B,squat,medium,38
-0.2015,0.745,0.7505,-20.9636,8.8414,-0.4513999999999999,B,squat,medium,38
-0.21,0.6826666666666666,0.726,20.8172,10.293000000000001,9.2072,B,squat,medium,38
-0.2385,0.7625,0.6200000000000001,35.9392,9.2318,6.8658,B,squat,medium,38
-0.16566666666666666,0.5563333333333333,0.3143333333333333,35.9144,5.1704,4.0854,B,squat,medium,38
-0.1985,0.7175,0.3335,-5.5122,-2.439,3.439,B,squat,medium,38
-0.21666666666666667,0.8446666666666666,0.40599999999999997,7.4512,-4.1586,1.439,B,squat,medium,38
-0.215,0.8775,0.4545,6.0974,-0.2072000000000001,1.8172000000000001,B,squat,medium,38
-0.20666666666666667,0.8643333333333333,0.4036666666666667,7.4144000000000005,-0.683,2.5122,B,squat,medium,38
-0.202,0.8785000000000001,0.3845,0.5241999999999999,-0.9146000000000001,-0.41459999999999997,B,squat,medium,38
-0.20633333333333334,0.8416666666666667,0.34,7.7684,-2.1342,-2.8782,B,squat,medium,38
-0.1815,0.696,0.2445,-1.4998000000000005,-5.6828,-4.0612,B,squat,medium,38
-0.18466666666666667,0.6516666666666667,0.33966666666666673,-28.1706,-7.2196,-4.3412,B,squat,medium,38
-0.2555,0.888,0.494,-2.4758,-8.512,-1.3413999999999997,B,squat,medium,38
-0.25033333333333335,0.892,0.5523333333333333,-7.8538,-4.0976,-3.5366,B,squat,medium,38
-0.3,0.865,0.581,0.732,2.927,-10.122,B,squat,medium,38
